# func_names_1193.tsv — hoi4.exe 1.19.3.0 VA -> 名字/模块标签
# 列: va(dec) \t name \t module file.cpp:line \t tier \t asserts(备选行号)
# tier: sym(PE 导出名/lambda 描述符) > slot(基类槽契约方法名) > rtti(vtable 槽 类::[槽号]) > line(断言行号)
5370141472	TGameItemDatabase<CHistoricalAgencyDatabase>::[1]		rtti	
5370141600	TGameItemDatabase<CMTTHDatabase>::[1]		rtti	
5370141728	TGameItemDatabase<NScript::CNamedCollectionDatabase>::[1]		rtti	
5370141856	TGameItemDatabase<COccupationLawDatabase>::[1]		rtti	
5370141984	TGameItemDatabase<COccupationModifierDatabase>::[1]		rtti	
5370142112	TGameItemDatabase<COperationPhasesDatabase>::[1]		rtti	
5370142240	TGameItemDatabase<COperationTokensDatabase>::[1]		rtti	
5370142368	TGameItemDatabase<COperationsDatabase>::[1]		rtti	
5370142496	TGameItemDatabase<…>::[1]		rtti	
5370142624	TGameItemDatabase<CPeaceConferenceDatabase>::[1]		rtti	
5370142752	TGameItemDatabase<NIndustrialOrganisation::CPolicyDatabase>::[1]		rtti	
5370142880	TGameItemDatabase<NProject::CProjectDatabase>::[1]		rtti	
5370143008	TGameItemDatabase<NProject::CProjectDynamicModifierDatabase>::[1]		rtti	
5370143136	TGameItemDatabase<NProject::CPrototypeRewardDatabase>::[1]		rtti	
5370143264	TGameItemDatabase<NRaids::CRaidDatabase>::[1]		rtti	
5370143392	TGameItemDatabase<CResistanceActivityDatabase>::[1]		rtti	
5370143520	TGameItemDatabase<CScientistTraitDatabase>::[1]		rtti	
5370143648	TGameItemDatabase<CScriptEnumDatabase>::[1]		rtti	
5370143776	TGameItemDatabase<CScriptedEffectTemplateDatabase>::[1]		rtti	
5370143904	TGameItemDatabase<NProject::CSpecializationDatabase>::[1]		rtti	
5370144032	TGameItemDatabase<CStrategicLocationDatabase>::[1]		rtti	
5370144160	TGameItemDatabase<NDoctrines::CSubDoctrineDatabase>::[1]		rtti	
5370144288	TGameItemDatabase<NDoctrines::CTrackDatabase>::[1]		rtti	
5370144416	TListenerTrait<$0A::CEquipmentGroupDatabase>::[1]		rtti	
5370144464	TReloadableGameItemDatabase<…>::[1]		rtti	
5370144528	TReloadableGameItemDatabase<CCountryTagAliasDatabase>::[1]		rtti	
5370144592	TReloadableGameItemDatabase<CEquipmentGroupDatabase>::[1]		rtti	
5370144656	TReloadableGameItemDatabase<CMTTHDatabase>::[1]		rtti	
5370144720	TReloadableGameItemDatabase<COperationPhasesDatabase>::[1]		rtti	
5370144784	TReloadableGameItemDatabase<COperationTokensDatabase>::[1]		rtti	
5370144848	TReloadableGameItemDatabase<COperationsDatabase>::[1]		rtti	
5370144912	TReloadableGameItemDatabase<…>::[1]		rtti	
5370144976	TReloadableGameItemDatabase<…>::[1]		rtti	
5370145040	TReloadableGameItemDatabase<NRaids::CRaidDatabase>::[1]		rtti	
5370145104	TReloadableGameItemDatabase<CScientistTraitDatabase>::[1]		rtti	
5370145168	TReloadableGameItemDatabase<NProject::CSpecializationDatabase>::[1]		rtti	
5370145232	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370145344	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370145456	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370145568	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370145680	COperationPhasesDatabase::[1]		rtti	
5370145792	COperationTokensDatabase::[1]		rtti	
5370145904	COperationsDatabase::[1]		rtti	
5370146016	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370146128	TReloadableGameItemDatabaseSpecific<…>::[1]		rtti	
5370146240	CScientistTraitDatabase::[1]		rtti	
5370146352	NProject::CSpecializationDatabase::[1]		rtti	
5370146464	messages<unsigned short,std>::[0]		rtti	
5370146512	numpunct<char,std>::[0]		rtti	
5370146608	boost::signals2::23::Vmutex::3::Z::signal<…>::[0]		rtti	
5370146672	boost::detail::sp_counted_impl_p<boost::signals2::mutex>::[0]		rtti	
5370146720	boost::detail::35::sp_counted_impl_pd<…>::[0]		rtti	
5370147008	NIndustrialOrganisation::CAiBonusWeightDatabase::[1]		rtti	
5370147136	NFactions::NAi::CAiFactionTheater::[0]		rtti	
5370147200	CAiFleetTemplate::[0]		rtti	
5370147296	CAiTaskforceTemplate::[0]		rtti	
5370147360	CTrigger::[0]		rtti	
5370147424	CAnonymousEquipmentGroup::[0]		rtti	
5370147488	NPdxLoc::CBoundLocalization::[0]		rtti	
5370147552	NScript::CCollection::[0]		rtti	
5370147616	CColor::[0]		rtti	
5370147664	NScript::CConstant::[0]		rtti	
5370147808	CMeshReloader::[0]		rtti	
5370147856	CCountryTagAliasDatabase::[1]		rtti	
5370147968	NDoctrines::CDoctrineBaseTemplate::[0]		rtti	
5370148032	CEquipmentBonus::[0]		rtti	
5370148096	CEquipmentGraphicDatabase::[1]		rtti	
5370148272	CEquipmentGraphicPool::[0]		rtti	
5370148576	CEquipmentGraphicPoolTypeMap::[0]		rtti	
5370148640	CEquipmentGroup::[0]		rtti	
5370148704	CEquipmentGroupDatabase::[1]		rtti	
5370148832	CEquipmentStats::[0]		rtti	
5370148928	NFactions::CFactionGoal::[0]		rtti	
5370148992	NFactions::CFactionIconPool::[0]		rtti	
5370149120	NFactions::CFactionUpgrade::[0]		rtti	
5370149184	NFactions::CFactionUpgradeGroup::[0]		rtti	
5370149248	NFactions::CFactionRule::[0]		rtti	
5370149312	CGarrisonStatus::[0]		rtti	
5370149408	NFactions::CFactionTemplate::[0]		rtti	
5370149472	NDoctrines::CFolderTemplate::[0]		rtti	
5370149536	CFrontEndBackgroundDatabaseItem::[0]		rtti	
5370149600	CGFXReloader::[0]		rtti	
5370149680	CGameApplication::[0]		rtti	
5370149744	CGameDate::[0]		rtti	
5370149792	CGameLevelAssetReloader::[0]		rtti	
5370149840	NAiNavalGoals::CGoalTemplate::[0]		rtti	
5370149968	NDoctrines::CGrandDoctrineTemplate::[0]		rtti	
5370150032	CGregorianDate::[0]		rtti	
5370150080	CHistoricalAgencyDatabase::[1]		rtti	
5370150256	CMTTHDatabase::[1]		rtti	
5370150368	CMeanTimeToHappen::[0]		rtti	
5370150480	NDoctrines::CMasteryConditions::[0]		rtti	
5370150544	NDoctrines::CMilestoneTemplate::[0]		rtti	
5370150608	CModifier::[0]		rtti	
